roundId,answer,updatedAt,phaseId,aggregatorRoundId,dateTimeAt
18446744073709551910,100010550,1638484045,1,294,2021-12-02 22:27:25
18446744073709551911,100000000,1638981380,1,295,2021-12-08 16:36:20
36893488147419103506,100027259,1639030295,2,274,2021-12-09 06:11:35
36893488147419103507,100009584,1639116716,2,275,2021-12-10 06:11:56
36893488147419103508,100019542,1639203285,2,276,2021-12-11 06:14:45
36893488147419103509,100048089,1639289761,2,277,2021-12-12 06:16:01
36893488147419103510,100000000,1639376162,2,278,2021-12-13 06:16:02
36893488147419103511,100038445,1639462587,2,279,2021-12-14 06:16:27
36893488147419103512,100031044,1639549127,2,280,2021-12-15 06:18:47
36893488147419103513,100075755,1639635544,2,281,2021-12-16 06:19:04
36893488147419103514,100019701,1639721948,2,282,2021-12-17 06:19:08
36893488147419103515,100012864,1639808347,2,283,2021-12-18 06:19:07
36893488147419103516,100017427,1639894742,2,284,2021-12-19 06:19:02
36893488147419103517,100000000,1639981154,2,285,2021-12-20 06:19:14
36893488147419103518,100013557,1640067620,2,286,2021-12-21 06:20:20
36893488147419103519,100000000,1640153954,2,287,2021-12-22 06:19:14
36893488147419103520,100000000,1640240379,2,288,2021-12-23 06:19:39
36893488147419103521,100054714,1640326753,2,289,2021-12-24 06:19:13
36893488147419103522,100000000,1640413174,2,290,2021-12-25 06:19:34
36893488147419103523,100000000,1640499642,2,291,2021-12-26 06:20:42
36893488147419103524,100031989,1640586043,2,292,2021-12-27 06:20:43
36893488147419103525,100012771,1640672511,2,293,2021-12-28 06:21:51
36893488147419103526,100001566,1640758960,2,294,2021-12-29 06:22:40
36893488147419103527,100004517,1640845314,2,295,2021-12-30 06:21:54
36893488147419103528,100000000,1640931828,2,296,2021-12-31 06:23:48
36893488147419103529,100016527,1641018231,2,297,2022-01-01 06:23:51
36893488147419103530,100000000,1641104676,2,298,2022-01-02 06:24:36
36893488147419103531,100000000,1641191155,2,299,2022-01-03 06:25:55
36893488147419103532,100001024,1641277646,2,300,2022-01-04 06:27:26
36893488147419103533,100003228,1641364067,2,301,2022-01-05 06:27:47
36893488147419103534,100003654,1641450445,2,302,2022-01-06 06:27:25
36893488147419103535,100006757,1641536823,2,303,2022-01-07 06:27:03
36893488147419103536,100012584,1641623227,2,304,2022-01-08 06:27:07
36893488147419103537,100008796,1641709687,2,305,2022-01-09 06:28:07
36893488147419103538,100007784,1641796094,2,306,2022-01-10 06:28:14
36893488147419103539,100006533,1641882519,2,307,2022-01-11 06:28:39
36893488147419103540,100001241,1641924656,2,308,2022-01-11 18:10:56
36893488147419103541,100000000,1642011061,2,309,2022-01-12 18:11:01
36893488147419103542,100000000,1642097473,2,310,2022-01-13 18:11:13
36893488147419103543,100000000,1642183908,2,311,2022-01-14 18:11:48
36893488147419103544,100002066,1642270287,2,312,2022-01-15 18:11:27
36893488147419103545,100009712,1642356687,2,313,2022-01-16 18:11:27
36893488147419103546,100003665,1642443066,2,314,2022-01-17 18:11:06
36893488147419103547,100009141,1642529483,2,315,2022-01-18 18:11:23
36893488147419103548,100016965,1642615905,2,316,2022-01-19 18:11:45
36893488147419103549,100000000,1642702294,2,317,2022-01-20 18:11:34
36893488147419103550,99999496,1642788634,2,318,2022-01-21 18:10:34
36893488147419103551,99997050,1642875050,2,319,2022-01-22 18:10:50
36893488147419103552,100000000,1642961453,2,320,2022-01-23 18:10:53
36893488147419103553,100000000,1643047857,2,321,2022-01-24 18:10:57
36893488147419103554,100015616,1643134298,2,322,2022-01-25 18:11:38
36893488147419103555,99991718,1643220707,2,323,2022-01-26 18:11:47
36893488147419103556,99989271,1643307110,2,324,2022-01-27 18:11:50
36893488147419103557,100000000,1643393525,2,325,2022-01-28 18:12:05
36893488147419103558,100019046,1643479938,2,326,2022-01-29 18:12:18
36893488147419103559,100016882,1643566350,2,327,2022-01-30 18:12:30
36893488147419103560,100018309,1643652760,2,328,2022-01-31 18:12:40
36893488147419103561,100005777,1643739166,2,329,2022-02-01 18:12:46
36893488147419103562,100011165,1643825549,2,330,2022-02-02 18:12:29
36893488147419103563,100000000,1643911976,2,331,2022-02-03 18:12:56
36893488147419103564,100011890,1643998388,2,332,2022-02-04 18:13:08
36893488147419103565,100000414,1644084831,2,333,2022-02-05 18:13:51
36893488147419103566,100006894,1644171222,2,334,2022-02-06 18:13:42
36893488147419103567,100006137,1644257637,2,335,2022-02-07 18:13:57
36893488147419103568,100000000,1644344060,2,336,2022-02-08 18:14:20
36893488147419103569,100017698,1644430494,2,337,2022-02-09 18:14:54
36893488147419103570,99977771,1644516910,2,338,2022-02-10 18:15:10
36893488147419103571,100000000,1644603427,2,339,2022-02-11 18:17:07
36893488147419103572,100000000,1644689845,2,340,2022-02-12 18:17:25
36893488147419103573,100001931,1644776241,2,341,2022-02-13 18:17:21
36893488147419103574,100000000,1644862756,2,342,2022-02-14 18:19:16
36893488147419103575,99992776,1644949143,2,343,2022-02-15 18:19:03
36893488147419103576,100007454,1645035561,2,344,2022-02-16 18:19:21
36893488147419103577,100000000,1645121999,2,345,2022-02-17 18:19:59
36893488147419103578,100000000,1645208409,2,346,2022-02-18 18:20:09
36893488147419103579,100006197,1645294961,2,347,2022-02-19 18:22:41
36893488147419103580,100000000,1645381432,2,348,2022-02-20 18:23:52
36893488147419103581,100000000,1645467842,2,349,2022-02-21 18:24:02
36893488147419103582,100010175,1645554247,2,350,2022-02-22 18:24:07
36893488147419103583,100000000,1645640651,2,351,2022-02-23 18:24:11
36893488147419103584,100012238,1645727103,2,352,2022-02-24 18:25:03
36893488147419103585,100005377,1645813607,2,353,2022-02-25 18:26:47
36893488147419103586,100000638,1645900090,2,354,2022-02-26 18:28:10
36893488147419103587,100025000,1645986507,2,355,2022-02-27 18:28:27
36893488147419103588,100031714,1646072928,2,356,2022-02-28 18:28:48
36893488147419103589,100009383,1646159330,2,357,2022-03-01 18:28:50
36893488147419103590,100000000,1646245839,2,358,2022-03-02 18:30:39
36893488147419103591,100002076,1646332258,2,359,2022-03-03 18:30:58
36893488147419103592,99995000,1646418752,2,360,2022-03-04 18:32:32
36893488147419103593,100000000,1646505152,2,361,2022-03-05 18:32:32
36893488147419103594,100000000,1646591551,2,362,2022-03-06 18:32:31
36893488147419103595,99999639,1646677950,2,363,2022-03-07 18:32:30
36893488147419103596,99981800,1646764374,2,364,2022-03-08 18:32:54
36893488147419103597,99992199,1646850794,2,365,2022-03-09 18:33:14
36893488147419103598,99994300,1646937220,2,366,2022-03-10 18:33:40
36893488147419103599,99999880,1647023620,2,367,2022-03-11 18:33:40
36893488147419103600,100021508,1647110065,2,368,2022-03-12 18:34:25
36893488147419103601,100003560,1647196453,2,369,2022-03-13 18:34:13
36893488147419103602,100000000,1647282848,2,370,2022-03-14 18:34:08
36893488147419103603,100006176,1647369265,2,371,2022-03-15 18:34:25
36893488147419103604,100000000,1647455746,2,372,2022-03-16 18:35:46
36893488147419103605,99999716,1647542158,2,373,2022-03-17 18:35:58
36893488147419103606,100000000,1647628562,2,374,2022-03-18 18:36:02
36893488147419103607,99999113,1647715031,2,375,2022-03-19 18:37:11
36893488147419103608,99982991,1647801456,2,376,2022-03-20 18:37:36
36893488147419103609,100003277,1647887871,2,377,2022-03-21 18:37:51
36893488147419103610,100000000,1647974278,2,378,2022-03-22 18:37:58
36893488147419103611,99979028,1648060697,2,379,2022-03-23 18:38:17
36893488147419103612,99999883,1648147088,2,380,2022-03-24 18:38:08
36893488147419103613,100000000,1648233488,2,381,2022-03-25 18:38:08
36893488147419103614,99998188,1648319892,2,382,2022-03-26 18:38:12
36893488147419103615,99996622,1648406310,2,383,2022-03-27 18:38:30
